transaction_id,customer_id,product_id,purchase_date,season,purchase_amount,discount_applied,discount_percentage,promo_code_used,shipping_type,review_rating,size_purchased,color_purchased
8843,1603,2042,2023-10-01,Fall,143.0,No,0,No,Standard,4.5,S,Purple
8844,1603,2043,2023-06-09,Summer,53.0,No,0,No,Free Shipping,2.8,S,Navy
8845,1603,2001,2024-02-22,Winter,56.0,Yes,20,No,Free Shipping,4.6,S,Beige
8846,1603,2031,2023-03-14,Spring,25.6,Yes,20,No,Standard,2.6,XL,White
8847,1603,2014,2023-12-10,Winter,175.0,No,0,No,Standard,4.0,M,Gray
8848,1603,2012,2023-03-21,Spring,23.25,Yes,25,Yes,Express,2.8,L,Brown
8849,1604,2013,2024-04-19,Spring,28.0,No,0,No,Free Shipping,4.0,M,Red
8850,1604,2024,2023-06-17,Summer,189.0,No,0,No,Express,4.8,L,Yellow
8851,1604,2028,2023-01-31,Winter,44.0,No,0,No,Free Shipping,4.2,XS,White
8852,1604,2038,2023-05-19,Spring,87.0,No,0,No,Free Shipping,4.9,XS,Blue
8853,1604,2023,2024-02-06,Winter,132.0,No,0,No,Standard,4.8,XL,Beige
8854,1604,2016,2023-11-11,Fall,49.5,Yes,10,Yes,Free Shipping,4.5,XS,Beige
8855,1604,2029,2023-06-23,Summer,27.0,No,0,No,2-Day Shipping,4.2,XL,Navy
8856,1604,2015,2023-02-01,Winter,21.0,No,0,No,Free Shipping,2.6,L,Red
8857,1604,2008,2023-02-27,Winter,30.75,Yes,25,Yes,2-Day Shipping,2.1,S,White
8858,1604,2022,2023-01-30,Winter,29.75,Yes,15,No,Free Shipping,2.3,XL,Beige
8859,1604,2016,2024-07-16,Summer,98.25,Yes,25,Yes,2-Day Shipping,3.3,XS,Red
8860,1604,2028,2023-04-29,Spring,31.0,No,0,No,Standard,3.0,L,Black
8861,1605,2008,2024-08-03,Summer,35.25,Yes,25,No,Free Shipping,3.4,XS,Blue
8862,1605,2001,2023-08-24,Summer,64.0,No,0,No,Standard,2.3,XS,White
8863,1605,2031,2024-12-27,Winter,33.3,Yes,10,No,Free Shipping,2.8,XL,Gray
8864,1605,2016,2023-09-27,Fall,58.5,Yes,25,Yes,Standard,4.9,M,Purple
8865,1605,2029,2024-05-25,Spring,26.0,No,0,No,Standard,3.0,XS,Beige
8866,1605,2035,2023-07-24,Summer,98.0,No,0,No,Standard,2.6,S,Blue
8867,1605,2021,2023-02-02,Winter,199.0,No,0,No,2-Day Shipping,2.9,S,Red
8868,1605,2041,2023-01-21,Winter,105.0,No,0,No,Standard,4.2,XL,Green
8869,1605,2033,2024-11-21,Fall,80.75,Yes,15,No,Express,4.4,XS,Yellow
8870,1606,2023,2023-01-16,Winter,173.0,No,0,No,Free Shipping,4.2,S,Orange
8871,1606,2019,2023-03-18,Spring,120.0,No,0,No,Free Shipping,4.8,M,Orange
8872,1606,2015,2023-03-02,Spring,12.0,No,0,No,Free Shipping,3.8,S,Purple
8873,1606,2006,2024-10-01,Fall,175.0,No,0,No,2-Day Shipping,2.3,S,Yellow
8874,1606,2037,2024-12-18,Winter,117.0,No,0,No,2-Day Shipping,3.3,XS,Blue
8875,1606,2021,2024-12-28,Winter,125.0,No,0,No,Standard,4.4,S,Red
8876,1606,2004,2024-12-25,Winter,92.0,No,0,No,Express,2.4,S,Beige
8877,1606,2004,2023-09-06,Fall,118.0,No,0,No,Free Shipping,3.3,L,Green
8878,1606,2024,2023-10-13,Fall,76.0,No,0,No,Standard,2.1,S,Pink
8879,1606,2041,2024-10-17,Fall,52.0,No,0,No,2-Day Shipping,3.4,S,Black
8880,1606,2029,2024-03-12,Spring,46.0,No,0,No,Standard,3.9,L,Beige
8881,1607,2042,2024-04-14,Spring,160.3,Yes,30,Yes,Standard,4.4,XS,Brown
8882,1607,2028,2024-09-16,Fall,29.0,No,0,No,Free Shipping,3.3,S,Gray
8883,1607,2038,2023-04-10,Spring,66.5,Yes,30,Yes,Standard,3.5,L,Green
8884,1607,2032,2023-03-27,Spring,238.0,No,0,No,Express,3.2,S,Pink
8885,1607,2006,2023-11-30,Fall,89.0,No,0,No,2-Day Shipping,3.9,L,Black
8886,1607,2021,2024-11-29,Fall,167.0,No,0,No,Standard,4.0,XS,Black
8887,1607,2009,2024-07-21,Summer,66.6,Yes,10,Yes,Standard,4.5,L,Green
8888,1607,2012,2024-05-10,Spring,33.0,No,0,No,Free Shipping,3.2,S,Orange
8889,1607,2032,2023-07-31,Summer,151.0,No,0,No,Next Day Air,4.3,XS,Green
8890,1608,2026,2024-02-05,Winter,123.0,No,0,No,Standard,3.5,M,Blue
8891,1608,2032,2023-01-21,Winter,53.0,No,0,No,2-Day Shipping,3.0,XL,Black
8892,1608,2027,2024-07-15,Summer,136.85,Yes,15,Yes,Free Shipping,3.1,XL,Orange
8893,1608,2008,2024-06-01,Summer,62.4,Yes,20,No,2-Day Shipping,4.7,M,Orange
8894,1608,2044,2023-03-21,Spring,399.0,No,0,No,Standard,2.9,S,Red
8895,1608,2033,2023-08-05,Summer,65.7,Yes,10,Yes,Free Shipping,4.1,XL,Pink
8896,1608,2036,2023-02-13,Winter,116.0,No,0,No,Free Shipping,3.7,XL,White
8897,1608,2028,2023-11-14,Fall,54.0,No,0,No,Express,2.6,M,Pink
8898,1608,2045,2023-01-15,Winter,45.0,Yes,25,No,Free Shipping,3.3,XS,White
8899,1609,2012,2024-05-04,Spring,42.3,Yes,10,Yes,2-Day Shipping,3.7,M,Yellow
8900,1609,2045,2023-07-23,Summer,36.55,Yes,15,Yes,Free Shipping,4.8,XS,Purple
8901,1609,2003,2024-07-05,Summer,71.0,No,0,No,2-Day Shipping,3.9,XL,Black
8902,1609,2024,2023-08-07,Summer,126.0,Yes,25,Yes,2-Day Shipping,4.7,L,Blue
8903,1609,2039,2023-07-28,Summer,287.0,No,0,No,2-Day Shipping,4.9,S,Red
8904,1609,2026,2024-11-08,Fall,124.1,Yes,15,Yes,Free Shipping,4.1,S,Black
8905,1609,2013,2024-04-14,Spring,53.1,Yes,10,No,Free Shipping,3.6,XS,White
8906,1609,2006,2023-01-04,Winter,123.0,No,0,No,Standard,4.6,S,Gray
8907,1609,2033,2023-09-21,Fall,32.0,No,0,No,Free Shipping,3.9,XL,Black
8908,1609,2017,2024-08-13,Summer,131.6,Yes,30,No,Express,4.7,L,Green
8909,1610,2008,2023-03-28,Spring,48.8,Yes,20,No,2-Day Shipping,3.8,XS,Red
8910,1610,2025,2023-08-17,Summer,40.0,No,0,No,Free Shipping,4.5,L,Purple
8911,1610,2034,2023-03-18,Spring,136.0,No,0,No,Free Shipping,3.5,L,Purple
8912,1610,2027,2024-03-30,Spring,93.6,Yes,20,Yes,Free Shipping,4.6,XS,Navy
8913,1610,2016,2024-01-26,Winter,54.0,No,0,No,Free Shipping,3.5,L,Blue
8914,1610,2007,2023-12-06,Winter,39.9,Yes,30,Yes,Express,4.3,XL,Orange
8915,1610,2005,2024-02-15,Winter,67.0,No,0,No,2-Day Shipping,4.3,S,Yellow
8916,1610,2018,2024-08-22,Summer,82.0,No,0,No,2-Day Shipping,3.8,XS,Brown
8917,1610,2039,2023-02-13,Winter,101.25,Yes,25,Yes,Free Shipping,3.9,M,Red
8918,1610,2041,2023-09-19,Fall,63.0,No,0,No,Free Shipping,4.7,L,Gray
8919,1610,2028,2024-01-22,Winter,56.0,No,0,No,2-Day Shipping,4.3,XL,Blue
8920,1610,2029,2024-03-24,Spring,25.2,Yes,30,No,Express,3.8,S,White
8921,1610,2041,2024-06-25,Summer,62.0,No,0,No,Free Shipping,3.5,XS,Navy
8922,1610,2010,2023-10-20,Fall,184.8,Yes,20,Yes,Express,3.5,L,Purple
8923,1611,2010,2024-11-05,Fall,85.0,Yes,15,No,2-Day Shipping,2.3,L,Green
8924,1611,2015,2023-01-05,Winter,38.0,No,0,No,Standard,3.8,XS,Green
8925,1611,2003,2024-03-13,Spring,80.0,No,0,No,Free Shipping,3.9,S,Purple
8926,1611,2004,2023-11-14,Fall,66.0,No,0,No,Express,4.5,S,Orange
8927,1611,2026,2024-08-13,Summer,75.0,No,0,No,Free Shipping,3.0,XS,Yellow
8928,1611,2027,2024-11-05,Fall,203.0,No,0,No,Standard,3.9,S,Pink
8929,1611,2039,2024-07-17,Summer,163.2,Yes,15,No,Express,4.2,L,Pink
8930,1611,2042,2023-01-24,Winter,163.1,Yes,30,Yes,Next Day Air,3.6,S,Pink
8931,1612,2027,2024-12-29,Winter,257.0,No,0,No,Standard,5.0,XL,Purple
8932,1612,2019,2023-08-17,Summer,48.6,Yes,10,No,Express,4.1,XL,Orange
8933,1612,2012,2023-04-17,Spring,41.3,Yes,30,Yes,Free Shipping,4.5,XS,White
8934,1612,2017,2024-01-03,Winter,72.25,Yes,15,No,Standard,4.8,M,Orange
8935,1612,2032,2023-11-23,Fall,53.2,Yes,30,Yes,Free Shipping,5.0,M,Red
8936,1612,2005,2023-03-31,Spring,70.0,Yes,30,No,Standard,4.1,L,Orange
8937,1612,2036,2024-12-26,Winter,74.25,Yes,25,Yes,Standard,4.6,XL,Navy
8938,1612,2031,2023-02-16,Winter,22.0,No,0,No,Standard,4.7,XS,Beige
8939,1612,2003,2024-06-04,Summer,75.2,Yes,20,No,Free Shipping,3.2,S,Purple
8940,1612,2025,2023-11-23,Fall,30.0,No,0,No,Free Shipping,4.7,L,Purple
8941,1613,2014,2023-03-03,Spring,107.1,Yes,15,Yes,Standard,5.0,S,Red
8942,1613,2035,2024-04-28,Spring,63.0,Yes,10,Yes,Free Shipping,4.7,S,Pink
8943,1613,2025,2023-11-20,Fall,22.4,Yes,20,Yes,Free Shipping,4.1,S,Purple
8944,1613,2028,2023-09-28,Fall,44.8,Yes,20,Yes,Free Shipping,3.3,L,Yellow
8945,1613,2021,2024-01-06,Winter,139.5,Yes,25,Yes,2-Day Shipping,3.3,L,Black
8946,1613,2045,2023-03-23,Spring,93.0,No,0,No,Free Shipping,4.6,M,Black
8947,1613,2004,2023-03-03,Spring,57.0,No,0,No,Standard,4.3,XL,Orange
8948,1613,2044,2023-07-27,Summer,268.0,No,0,No,Express,4.4,S,Beige
8949,1613,2019,2024-06-16,Summer,76.0,No,0,No,Express,4.9,L,Green
8950,1613,2043,2023-12-03,Winter,62.25,Yes,25,Yes,Standard,4.6,XS,Gray
8951,1613,2039,2024-04-07,Spring,159.0,No,0,No,Standard,3.2,S,Green
8952,1613,2002,2023-12-31,Winter,42.0,No,0,No,Standard,3.5,L,Beige
8953,1613,2016,2024-01-06,Winter,119.2,Yes,20,Yes,2-Day Shipping,3.8,XS,Gray
8954,1613,2021,2023-11-09,Fall,190.0,No,0,No,Express,4.9,L,Blue
8955,1614,2014,2024-09-27,Fall,128.8,Yes,20,Yes,Standard,3.9,XS,Pink
8956,1614,2021,2023-09-26,Fall,137.6,Yes,20,Yes,Express,3.5,XL,Purple
8957,1614,2028,2024-12-16,Winter,27.0,No,0,No,Free Shipping,4.9,XS,White
8958,1614,2017,2024-07-29,Summer,189.0,No,0,No,Free Shipping,4.1,L,Black
8959,1614,2045,2023-10-07,Fall,60.0,No,0,No,Free Shipping,3.0,XL,Beige
8960,1614,2028,2023-03-06,Spring,37.0,No,0,No,Standard,3.6,M,Gray
8961,1614,2043,2023-01-26,Winter,66.0,No,0,No,Free Shipping,3.9,S,Brown
8962,1614,2021,2023-11-22,Fall,111.2,Yes,20,No,Free Shipping,2.2,M,Brown
8963,1614,2028,2023-01-08,Winter,34.0,No,0,No,Express,3.5,XL,Purple
8964,1614,2036,2024-07-25,Summer,141.0,No,0,No,Express,3.6,S,Red
8965,1614,2002,2024-11-03,Fall,26.0,No,0,No,2-Day Shipping,2.9,XS,White
8966,1615,2045,2023-12-26,Winter,87.0,No,0,No,Free Shipping,2.6,XL,White
8967,1615,2007,2023-12-16,Winter,39.1,Yes,15,No,Express,2.2,L,Beige
8968,1615,2038,2023-03-29,Spring,80.0,No,0,No,Standard,4.2,M,Black
8969,1615,2041,2024-12-16,Winter,62.0,No,0,No,2-Day Shipping,3.7,L,Green
8970,1615,2012,2024-03-01,Spring,48.75,Yes,25,Yes,Free Shipping,3.9,XL,Yellow
8971,1615,2036,2024-03-17,Spring,121.0,No,0,No,2-Day Shipping,3.2,XS,Brown
8972,1615,2042,2023-05-22,Spring,124.1,Yes,15,Yes,Express,2.4,XL,Green
8973,1616,2019,2024-03-26,Spring,50.0,No,0,No,Express,3.4,L,White
8974,1616,2024,2024-10-15,Fall,128.0,No,0,No,Express,3.7,S,Blue
8975,1616,2023,2024-04-12,Spring,123.0,No,0,No,Next Day Air,2.5,S,Pink
8976,1616,2022,2024-05-29,Spring,11.0,No,0,No,Free Shipping,2.1,M,Orange
8977,1616,2020,2023-03-13,Spring,68.0,No,0,No,Standard,2.7,S,Red
8978,1616,2035,2024-05-04,Spring,141.0,No,0,No,Next Day Air,4.3,M,Blue
8979,1616,2024,2024-06-14,Summer,107.0,No,0,No,Free Shipping,4.8,XL,Blue
8980,1616,2024,2023-03-28,Spring,155.7,Yes,10,Yes,Standard,3.4,L,Beige
8981,1617,2015,2024-10-30,Fall,25.0,No,0,No,2-Day Shipping,3.8,XS,Gray
8982,1617,2018,2023-04-10,Spring,75.0,No,0,No,Standard,2.9,S,Gray
8983,1617,2031,2024-02-14,Winter,25.2,Yes,10,Yes,Next Day Air,4.6,S,Gray
8984,1617,2034,2024-12-12,Winter,69.0,No,0,No,Standard,2.3,M,Red
8985,1617,2018,2024-12-15,Winter,76.0,No,0,No,Free Shipping,4.3,M,Pink
8986,1618,2038,2024-08-25,Summer,135.0,No,0,No,Free Shipping,4.7,L,Beige
8987,1618,2016,2023-02-13,Winter,98.1,Yes,10,No,Free Shipping,3.8,S,Blue
8988,1618,2034,2024-07-19,Summer,60.0,Yes,20,Yes,Standard,4.6,M,Blue
8989,1618,2004,2024-02-02,Winter,74.0,No,0,No,Free Shipping,4.8,XL,Yellow
8990,1618,2001,2023-08-24,Summer,45.6,Yes,20,Yes,Standard,5.0,M,Pink
8991,1618,2003,2024-06-03,Summer,45.9,Yes,15,Yes,Free Shipping,4.6,L,Orange
8992,1618,2004,2023-07-17,Summer,109.8,Yes,10,Yes,2-Day Shipping,3.7,XL,Red
8993,1618,2008,2023-05-31,Spring,64.0,No,0,No,Standard,3.5,XL,Navy
8994,1618,2006,2023-09-30,Fall,139.2,Yes,20,Yes,Free Shipping,3.3,L,Brown
8995,1618,2004,2023-06-23,Summer,57.0,No,0,No,Free Shipping,4.5,S,White
8996,1619,2036,2023-04-07,Spring,77.0,No,0,No,Standard,2.6,XL,Pink
8997,1619,2045,2024-06-01,Summer,54.0,No,0,No,Free Shipping,4.5,XS,White
8998,1619,2002,2024-01-13,Winter,15.0,No,0,No,Free Shipping,4.9,M,Pink
8999,1619,2008,2023-12-24,Winter,44.0,No,0,No,Express,3.3,XS,Purple
9000,1619,2045,2024-10-05,Fall,79.0,No,0,No,Standard,4.9,XS,Black
9001,1619,2014,2023-12-01,Winter,139.0,No,0,No,Standard,3.6,S,White
9002,1620,2009,2023-10-08,Fall,67.0,No,0,No,2-Day Shipping,3.9,L,Red
9003,1620,2011,2023-07-20,Summer,41.4,Yes,10,No,Standard,4.8,XL,Blue
9004,1620,2040,2024-09-26,Fall,125.0,No,0,No,Standard,4.4,XS,Orange
9005,1620,2039,2024-11-30,Fall,211.0,No,0,No,Free Shipping,4.9,XL,Orange
9006,1620,2040,2024-11-04,Fall,51.0,No,0,No,Express,3.3,XS,Beige
9007,1620,2040,2024-10-20,Fall,83.3,Yes,15,Yes,2-Day Shipping,3.2,M,Pink
9008,1620,2016,2023-11-06,Fall,102.0,No,0,No,Free Shipping,3.2,XS,White
9009,1620,2003,2024-03-06,Spring,84.8,Yes,20,No,2-Day Shipping,4.8,S,Purple
9010,1621,2023,2024-03-02,Spring,57.0,No,0,No,Free Shipping,3.7,M,Yellow
9011,1621,2011,2023-07-20,Summer,64.6,Yes,15,Yes,Standard,3.4,XL,Green
9012,1621,2045,2023-02-04,Winter,39.6,Yes,10,Yes,Standard,3.8,M,Green
9013,1621,2022,2023-06-26,Summer,19.0,No,0,No,Free Shipping,5.0,XL,Yellow
9014,1621,2008,2024-12-05,Winter,77.0,No,0,No,Free Shipping,3.2,XL,Beige
9015,1621,2038,2023-02-14,Winter,66.4,Yes,20,Yes,Next Day Air,3.8,XS,Yellow
9016,1621,2040,2024-02-19,Winter,117.0,No,0,No,Standard,3.5,M,Orange
9017,1621,2016,2024-10-15,Fall,165.0,No,0,No,2-Day Shipping,4.4,XS,White
9018,1621,2044,2024-10-17,Fall,350.1,Yes,10,Yes,Express,4.3,XL,White
9019,1621,2022,2024-12-11,Winter,22.0,No,0,No,Express,3.9,XS,Pink
9020,1622,2017,2024-11-25,Fall,129.6,Yes,20,No,2-Day Shipping,4.4,L,Brown
9021,1622,2030,2023-02-13,Winter,28.0,No,0,No,Standard,3.5,XL,Black
9022,1622,2036,2023-02-03,Winter,112.7,Yes,30,Yes,Standard,5.0,XL,Yellow
9023,1622,2044,2023-11-29,Fall,242.9,Yes,30,Yes,Express,3.3,S,Beige
9024,1622,2006,2024-04-27,Spring,112.0,No,0,No,Express,3.5,XL,Orange
9025,1622,2031,2024-07-22,Summer,36.0,No,0,No,Free Shipping,4.4,S,Purple
9026,1622,2022,2023-03-05,Spring,16.8,Yes,30,Yes,Standard,3.3,XS,Purple
9027,1622,2032,2024-08-29,Summer,218.0,No,0,No,Express,3.4,M,Black
9028,1622,2008,2023-03-15,Spring,45.0,Yes,25,No,2-Day Shipping,3.3,XS,Black
9029,1622,2012,2023-10-10,Fall,52.0,No,0,No,Free Shipping,3.7,S,Yellow
9030,1623,2037,2023-07-16,Summer,93.8,Yes,30,Yes,Standard,3.7,M,Blue
9031,1623,2029,2023-09-12,Fall,40.8,Yes,20,Yes,Standard,4.0,XS,Navy
9032,1623,2007,2024-11-10,Fall,50.4,Yes,10,Yes,Free Shipping,4.3,XS,Blue
9033,1623,2034,2023-05-30,Spring,131.25,Yes,25,Yes,Standard,3.4,M,Brown
9034,1623,2002,2023-08-28,Summer,17.5,Yes,30,No,Standard,3.9,S,Yellow
9035,1623,2044,2024-02-26,Winter,104.25,Yes,25,Yes,Free Shipping,5.0,XL,White
9036,1623,2044,2024-12-20,Winter,110.5,Yes,15,Yes,Free Shipping,3.6,XS,Green
9037,1623,2027,2024-04-10,Spring,346.0,No,0,No,Express,3.8,L,Yellow
9038,1623,2040,2024-04-20,Spring,64.6,Yes,15,Yes,Standard,3.9,M,Gray
9039,1623,2015,2023-11-11,Fall,14.7,Yes,30,Yes,Express,3.2,XL,Yellow
9040,1623,2014,2023-02-27,Winter,150.0,No,0,No,Next Day Air,4.1,XL,Orange
9041,1623,2025,2024-10-18,Fall,13.5,Yes,10,Yes,2-Day Shipping,4.3,M,Navy
9042,1623,2004,2024-06-21,Summer,99.0,Yes,25,Yes,Next Day Air,3.5,L,Navy
9043,1623,2044,2023-03-29,Spring,113.0,No,0,No,Express,4.1,XS,Black
9044,1623,2008,2024-01-17,Winter,49.6,Yes,20,No,2-Day Shipping,4.5,XL,Brown
9045,1624,2029,2023-03-28,Spring,30.4,Yes,20,Yes,Free Shipping,4.3,M,Navy
9046,1624,2025,2024-09-29,Fall,23.8,Yes,15,Yes,Express,3.4,S,Brown
9047,1624,2039,2023-11-09,Fall,107.1,Yes,15,Yes,Standard,4.2,S,Black
9048,1624,2004,2023-06-08,Summer,109.65,Yes,15,No,Free Shipping,3.9,S,Purple
9049,1624,2002,2023-09-27,Fall,18.0,Yes,25,Yes,Standard,4.1,S,White
9050,1624,2020,2023-10-25,Fall,86.0,No,0,No,Standard,4.8,M,Gray
9051,1624,2004,2023-03-04,Spring,69.3,Yes,10,Yes,Standard,3.6,XS,Gray
9052,1624,2009,2023-03-09,Spring,64.6,Yes,15,No,Standard,3.4,L,Brown
9053,1624,2016,2024-11-25,Fall,57.0,No,0,No,Free Shipping,3.9,XL,Navy
9054,1624,2044,2023-05-17,Spring,344.0,No,0,No,Free Shipping,3.2,L,Black
9055,1624,2014,2023-11-10,Fall,141.75,Yes,25,No,Free Shipping,4.3,XL,Beige
9056,1624,2025,2024-12-13,Winter,15.0,Yes,25,Yes,Standard,4.4,XS,Gray
9057,1624,2013,2023-12-23,Winter,25.0,No,0,No,Free Shipping,4.4,XL,Pink
9058,1624,2037,2024-01-25,Winter,138.75,Yes,25,Yes,Free Shipping,3.5,XL,Black
9059,1625,2034,2023-02-11,Winter,110.4,Yes,20,Yes,Standard,4.1,M,Yellow
9060,1625,2020,2023-07-08,Summer,42.0,Yes,25,Yes,Next Day Air,4.7,M,Navy
9061,1625,2022,2023-05-12,Spring,27.2,Yes,15,Yes,Free Shipping,3.6,S,Gray
9062,1625,2041,2024-07-19,Summer,45.0,No,0,No,Standard,3.6,XS,Green
9063,1625,2010,2024-02-20,Winter,239.0,No,0,No,Free Shipping,4.0,L,Pink
9064,1625,2023,2024-05-13,Spring,42.0,Yes,30,Yes,Free Shipping,4.7,XS,Orange
9065,1625,2040,2023-04-23,Spring,45.0,Yes,25,Yes,Free Shipping,3.4,S,Beige
9066,1625,2003,2023-05-01,Spring,81.0,No,0,No,Free Shipping,4.9,XS,Navy
9067,1625,2012,2024-02-16,Winter,33.15,Yes,15,Yes,Standard,4.5,XL,Brown
9068,1625,2008,2023-10-20,Fall,59.5,Yes,15,Yes,2-Day Shipping,4.0,L,Yellow
9069,1626,2020,2024-07-18,Summer,92.7,Yes,10,Yes,Free Shipping,3.1,XS,White
9070,1626,2013,2024-05-24,Spring,52.2,Yes,10,Yes,Free Shipping,2.2,M,Orange
9071,1626,2026,2024-06-05,Summer,72.25,Yes,15,Yes,2-Day Shipping,3.3,L,Green
9072,1626,2016,2024-03-14,Spring,47.25,Yes,25,Yes,Free Shipping,4.4,XS,White
9073,1626,2022,2024-07-05,Summer,22.1,Yes,15,Yes,Free Shipping,4.2,S,Red
9074,1626,2040,2024-04-01,Spring,72.8,Yes,30,Yes,Express,4.2,S,Beige
9075,1626,2033,2023-08-29,Summer,108.0,No,0,No,Free Shipping,3.9,XL,Orange
9076,1626,2043,2024-06-16,Summer,50.4,Yes,20,Yes,Standard,2.4,M,Red
9077,1626,2015,2024-10-04,Fall,36.0,No,0,No,Free Shipping,3.1,XL,Beige
9078,1627,2021,2024-10-14,Fall,67.0,No,0,No,Free Shipping,4.3,L,Beige
9079,1627,2024,2024-10-19,Fall,74.0,No,0,No,Express,4.3,S,Black
9080,1627,2013,2023-01-21,Winter,23.2,Yes,20,Yes,Express,3.4,M,Pink
9081,1627,2022,2023-06-29,Summer,13.0,No,0,No,Free Shipping,4.2,L,Beige
9082,1627,2030,2024-12-08,Winter,16.0,Yes,20,Yes,2-Day Shipping,4.6,S,Blue
9083,1627,2019,2023-04-18,Spring,86.4,Yes,20,Yes,Standard,4.0,L,Red
9084,1627,2001,2023-06-09,Summer,78.0,No,0,No,Express,3.7,S,Brown
9085,1627,2031,2023-05-19,Spring,15.2,Yes,20,Yes,Express,3.3,XL,Green
9086,1628,2036,2023-02-12,Winter,106.2,Yes,10,Yes,2-Day Shipping,4.9,XS,Purple
9087,1628,2031,2023-10-13,Fall,31.5,Yes,25,Yes,Standard,4.0,S,Blue
9088,1628,2027,2023-02-04,Winter,78.0,No,0,No,Next Day Air,5.0,XL,Blue
9089,1628,2019,2024-02-04,Winter,137.0,No,0,No,Free Shipping,4.3,XS,Blue
9090,1628,2041,2023-01-02,Winter,89.0,No,0,No,2-Day Shipping,3.3,L,Yellow
9091,1628,2026,2023-04-27,Spring,105.0,No,0,No,Standard,4.1,M,Navy
9092,1628,2020,2023-08-11,Summer,81.0,Yes,10,No,Free Shipping,3.4,XS,Orange
9093,1628,2009,2024-11-24,Fall,45.75,Yes,25,Yes,Standard,3.9,XS,Orange
9094,1628,2010,2024-02-26,Winter,92.8,Yes,20,Yes,Next Day Air,3.4,L,Blue
9095,1628,2003,2023-05-08,Spring,99.45,Yes,15,Yes,Express,4.8,M,Brown
9096,1628,2030,2024-03-16,Spring,28.9,Yes,15,No,Standard,3.7,XS,Beige
9097,1628,2014,2023-02-17,Winter,128.7,Yes,10,No,Express,4.9,S,Navy
9098,1628,2039,2024-07-28,Summer,146.3,Yes,30,No,2-Day Shipping,4.8,XL,Gray
9099,1629,2004,2024-02-14,Winter,112.0,No,0,No,Free Shipping,3.5,XS,White
9100,1629,2013,2024-05-12,Spring,55.5,Yes,25,No,Free Shipping,4.4,S,Brown
9101,1629,2003,2024-06-12,Summer,39.95,Yes,15,Yes,Express,3.3,XL,Navy
9102,1629,2024,2023-08-01,Summer,98.6,Yes,15,No,Express,3.6,XS,Red
9103,1629,2038,2023-10-21,Fall,128.35,Yes,15,Yes,Standard,4.3,XL,Yellow
9104,1629,2014,2024-09-16,Fall,137.6,Yes,20,Yes,2-Day Shipping,4.7,S,Green
9105,1629,2012,2023-04-18,Spring,45.0,No,0,No,Free Shipping,3.9,S,Beige
9106,1629,2008,2024-08-22,Summer,30.0,Yes,25,Yes,Standard,3.3,M,Yellow
9107,1629,2029,2024-01-26,Winter,19.0,No,0,No,Free Shipping,4.3,XS,Red
9108,1629,2015,2024-04-29,Spring,23.1,Yes,30,Yes,Free Shipping,4.7,M,Red
9109,1629,2017,2023-10-28,Fall,91.0,No,0,No,Free Shipping,3.3,S,Beige
9110,1630,2045,2024-04-21,Spring,25.5,Yes,25,Yes,Standard,4.8,XS,Gray
9111,1630,2016,2023-11-26,Fall,155.0,No,0,No,Express,4.5,L,Navy
9112,1630,2027,2023-10-08,Fall,253.0,No,0,No,Next Day Air,4.3,L,Black
9113,1630,2018,2023-10-29,Fall,70.0,No,0,No,Free Shipping,2.3,L,Blue
9114,1630,2014,2024-02-07,Winter,97.5,Yes,25,Yes,Standard,3.5,XS,White
9115,1630,2026,2024-05-18,Spring,105.0,Yes,30,Yes,Free Shipping,4.1,S,Orange
9116,1631,2043,2024-08-18,Summer,59.0,No,0,No,Standard,2.9,S,Navy
9117,1631,2005,2024-09-13,Fall,53.0,No,0,No,Standard,2.7,XL,Beige
9118,1631,2019,2023-12-05,Winter,146.0,No,0,No,Express,4.9,L,Green
9119,1631,2002,2024-01-19,Winter,36.8,Yes,20,Yes,2-Day Shipping,4.5,XL,Gray
9120,1631,2016,2024-03-22,Spring,136.0,Yes,15,Yes,Free Shipping,2.7,XS,Brown
9121,1631,2019,2023-07-25,Summer,138.0,No,0,No,Free Shipping,2.6,L,Yellow
9122,1631,2018,2023-04-26,Spring,70.0,No,0,No,2-Day Shipping,3.7,L,Brown
9123,1631,2044,2024-02-20,Winter,295.0,No,0,No,Next Day Air,2.1,L,Pink
9124,1631,2038,2024-01-14,Winter,92.7,Yes,10,Yes,Standard,2.6,M,Black
9125,1632,2030,2024-09-22,Fall,24.0,No,0,No,Standard,4.0,L,Black
9126,1632,2026,2024-09-25,Fall,59.0,No,0,No,Standard,2.7,XS,Red
9127,1632,2024,2023-05-26,Spring,66.0,Yes,25,Yes,Express,4.5,XL,Gray
9128,1632,2023,2024-08-15,Summer,77.0,No,0,No,Next Day Air,4.1,XL,Pink
9129,1632,2006,2023-10-13,Fall,107.25,Yes,25,Yes,Standard,4.2,S,Purple
9130,1632,2025,2023-09-10,Fall,45.0,No,0,No,Next Day Air,3.7,S,Navy
9131,1632,2033,2023-11-13,Fall,23.0,No,0,No,2-Day Shipping,2.5,XS,Orange
9132,1632,2036,2024-09-23,Fall,124.5,Yes,25,Yes,Free Shipping,4.8,XS,Pink
9133,1633,2005,2024-06-02,Summer,38.0,No,0,No,Standard,4.2,XS,Pink
9134,1633,2022,2023-08-01,Summer,14.45,Yes,15,Yes,Free Shipping,5.0,M,Navy
